ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
30,Stuttgart,Stuttgart Open,2025-06-10,ATP250,Outdoor,Grass,1st Round,3,Engel J.,Duckworth J.,281,94,191,653,4,6,6,4,7,6,,,,,2,1,Completed,4,1.25,3.78,1.31,4.1,1.31,3.71,1.27,,
30,Stuttgart,Stuttgart Open,2025-06-10,ATP250,Outdoor,Grass,1st Round,3,Tien L.,Nishioka Y.,68,78,888,787,6,7,7,6,,,,,,,1,1,Retired,1.44,2.7,1.46,2.9,1.5,3,1.45,2.71,,
30,Stuttgart,Stuttgart Open,2025-06-10,ATP250,Outdoor,Grass,1st Round,3,Moutet C.,Fognini F.,91,117,662,486,6,4,6,7,6,3,,,,,2,1,Completed,1.33,3.4,1.33,3.58,1.34,3.85,1.31,3.43,,
30,Stuttgart,Stuttgart Open,2025-06-10,ATP250,Outdoor,Grass,1st Round,3,Michelsen A.,Monfils G.,35,42,1550,1265,6,4,4,6,6,3,,,,,2,1,Completed,1.75,2,1.85,2.04,1.87,2.12,1.79,2.01,,
30,Stuttgart,Stuttgart Open,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3,Fucsovics M.,Rinderknech A.,112,81,508,761,7,6,6,3,,,,,,,2,0,Completed,1.53,2.5,1.53,2.69,1.58,2.82,1.54,2.47,,
30,Stuttgart,Stuttgart Open,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3,Shelton B.,Herbert P.,12,132,3080,449,7,6,7,5,,,,,,,2,0,Completed,1.33,3.4,1.33,3.66,1.35,3.85,1.32,3.36,,
30,Stuttgart,Stuttgart Open,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3,Fritz T.,Halys Q.,7,47,4485,1123,6,3,7,6,,,,,,,2,0,Completed,1.36,3.1,1.42,3.13,1.43,3.3,1.38,3.04,,
30,Stuttgart,Stuttgart Open,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3,Lehecka J.,Struff J.L.,33,103,1605,600,6,4,7,5,,,,,,,2,0,Completed,1.45,2.75,1.5,2.81,1.5,3,1.46,2.7,,
30,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Engel J.,Michelsen A.,281,35,191,1550,6,4,6,4,,,,,,,2,0,Completed,6,1.13,6.63,1.15,7.2,1.15,6.07,1.13,,
30,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Auger-Aliassime F.,Mpetshi G.,29,36,1685,1464,6,4,6,4,,,,,,,2,0,Completed,1.67,2.25,1.7,2.27,1.73,2.36,1.64,2.24,,
30,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Zverev A.,Moutet C.,3,91,6385,662,6,2,7,6,,,,,,,2,0,Completed,1.08,8,1.09,9.89,1.1,10,1.07,8.24,,
30,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Nakashima B.,Tien L.,31,68,1650,888,7,6,6,3,,,,,,,2,0,Completed,1.33,3.1,1.4,3.23,1.4,3.5,1.35,3.19,,
30,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3,Auger-Aliassime F.,Engel J.,29,281,1685,191,7,6,6,3,,,,,,,2,0,Completed,1.2,4.33,1.24,4.58,1.24,5,1.22,4.37,,
30,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3,Fritz T.,Fucsovics M.,7,112,4485,508,6,3,6,4,,,,,,,2,0,Completed,1.4,3,1.38,3.34,1.43,3.34,1.38,3.01,,
30,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3,Zverev A.,Nakashima B.,3,31,6385,1650,7,5,6,4,,,,,,,2,0,Completed,1.29,3.75,1.31,3.81,1.33,3.95,1.29,3.62,,
30,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3,Shelton B.,Lehecka J.,12,33,3080,1605,6,4,6,4,,,,,,,2,0,Completed,1.91,1.91,1.93,1.97,2,1.97,1.91,1.89,,
30,Stuttgart,Stuttgart Open,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3,Fritz T.,Auger-Aliassime F.,7,29,4485,1685,6,4,7,6,,,,,,,2,0,Completed,1.57,2.3,1.61,2.49,1.61,2.6,1.54,2.45,,
30,Stuttgart,Stuttgart Open,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3,Zverev A.,Shelton B.,3,12,6385,3080,7,6,7,6,,,,,,,2,0,Completed,1.57,2.4,1.61,2.48,1.61,2.62,1.56,2.4,,
30,Stuttgart,Stuttgart Open,2025-06-15,ATP250,Outdoor,Grass,The Final,3,Fritz T.,Zverev A.,7,3,4485,6385,6,3,7,6,,,,,,,2,0,Completed,2.2,1.67,2.36,1.67,2.36,1.7,2.24,1.64,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-09,ATP250,Outdoor,Grass,1st Round,3,Diallo G.,Vukic A.,55,79,1007,783,7,5,7,6,,,,,,,2,0,Completed,1.6,2.38,1.64,2.39,1.67,2.5,1.59,2.34,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-09,ATP250,Outdoor,Grass,1st Round,3,Borges N.,Basavareddy N.,38,105,1375,582,7,6,6,2,,,,,,,2,0,Completed,1.53,2.4,1.6,2.49,1.6,2.63,1.52,2.51,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-09,ATP250,Outdoor,Grass,1st Round,3,Jarry N.,Darderi L.,150,48,398,1119,5,7,6,4,7,6,,,,,2,1,Completed,1.57,2.4,1.58,2.52,1.61,2.58,1.57,2.37,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-09,ATP250,Outdoor,Grass,1st Round,3,Thompson J.,Kovacevic A.,37,76,1375,799,6,4,6,4,,,,,,,2,0,Completed,1.4,2.9,1.43,3.02,1.45,3.05,1.41,2.89,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-10,ATP250,Outdoor,Grass,1st Round,3,Bergs Z.,Blockx A.,63,145,931,410,6,3,1,6,7,6,,,,,2,1,Completed,1.57,2.4,1.63,2.41,1.66,2.48,1.57,2.36,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-10,ATP250,Outdoor,Grass,1st Round,3,McDonald M.,Bellucci M.,99,72,617,861,6,1,6,7,6,3,,,,,2,1,Completed,1.57,2.3,1.65,2.37,1.65,2.5,1.57,2.38,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-10,ATP250,Outdoor,Grass,1st Round,3,Opelka R.,De Jong J.,87,92,701,660,6,7,7,6,6,2,,,,,2,1,Completed,1.73,2.1,1.74,2.21,1.79,2.3,1.68,2.18,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-10,ATP250,Outdoor,Grass,1st Round,3,Virtanen O.,Etcheverry T.,101,62,605,935,7,6,7,5,,,,,,,2,0,Completed,1.53,2.5,1.58,2.52,1.58,2.64,1.51,2.55,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,O Connell C.,127,80,462,772,6,1,6,3,,,,,,,2,0,Completed,1.62,2.2,1.7,2.27,1.74,2.32,1.67,2.18,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3,Evans D.,Hijikata R.,217,75,253,811,3,6,6,4,6,3,,,,,2,1,Completed,2.6,1.5,2.63,1.54,2.75,1.7,2.56,1.51,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3,Hurkacz H.,Bautista Agut R.,32,50,1640,1064,7,6,6,4,,,,,,,2,0,Completed,1.33,3.4,1.35,3.44,1.37,3.6,1.34,3.25,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3,Lajal M.,Djere L.,195,64,279,927,6,2,6,4,,,,,,,2,0,Completed,1.6,2.25,1.65,2.39,1.71,2.39,1.63,2.25,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3,Diallo G.,Thompson J.,55,37,1007,1375,4,6,6,1,7,5,,,,,2,1,Completed,2.5,1.53,2.59,1.57,2.59,1.62,2.47,1.54,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3,Khachanov K.,McDonald M.,24,99,2010,617,6,3,5,7,7,6,,,,,2,1,Completed,1.45,2.8,1.5,2.82,1.5,2.98,1.43,2.81,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Borges N.,Virtanen O.,38,101,1375,605,,,,,,,,,,,,,Walkover,1.45,2.8,1.56,2.58,1.56,3,1.46,2.71,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Humbert U.,Evans D.,20,217,2195,253,7,5,6,3,,,,,,,2,0,Completed,1.36,3.2,1.33,3.64,1.5,3.75,1.35,3.25,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Opelka R.,Jarry N.,87,150,701,398,7,6,6,3,,,,,,,2,0,Completed,1.73,2.05,1.79,2.14,1.84,2.16,1.74,2.07,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Bergs Z.,Popyrin A.,63,21,931,2140,6,7,6,2,7,6,,,,,2,1,Completed,2.2,1.67,2.28,1.71,2.36,1.72,2.26,1.63,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Lajal M.,Hurkacz H.,195,32,279,1640,,,,,,,,,,,,,Walkover,2.5,1.53,2.5,1.6,2.5,1.65,2.43,1.55,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3,Medvedev D.,Mannarino A.,11,127,3100,462,7,6,6,4,,,,,,,2,0,Completed,1.29,3.75,1.3,3.81,1.35,4.1,1.27,3.79,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3,Humbert U.,Borges N.,20,38,2195,1375,6,1,6,4,,,,,,,2,0,Completed,1.4,3,1.41,3.18,1.45,3.2,1.39,2.98,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3,Diallo G.,Khachanov K.,55,24,1007,2010,7,6,6,4,,,,,,,2,0,Completed,2.3,1.57,2.42,1.64,2.5,1.64,2.34,1.59,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3,Opelka R.,Medvedev D.,87,11,701,3100,7,6,7,6,,,,,,,2,0,Completed,3.75,1.29,3.75,1.32,3.85,1.34,3.63,1.29,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3,Bergs Z.,Lajal M.,63,195,931,279,7,6,7,6,,,,,,,2,0,Completed,1.8,2,1.83,2.09,1.84,2.14,1.76,2.04,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3,Diallo G.,Humbert U.,55,20,1007,2195,6,3,7,6,,,,,,,2,0,Completed,2.5,1.53,2.61,1.56,2.61,1.61,2.45,1.54,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3,Bergs Z.,Opelka R.,63,87,931,701,6,1,6,4,,,,,,,2,0,Completed,2.2,1.67,2.3,1.69,2.3,1.74,2.22,1.65,,
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-15,ATP250,Outdoor,Grass,The Final,3,Diallo G.,Bergs Z.,55,63,1007,931,7,5,7,6,,,,,,,2,0,Completed,1.53,2.5,1.56,2.6,1.56,2.6,1.52,2.5,,
32,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Marozsan F.,Kecmanovic M.,58,47,990,1146,6,7,6,4,6,4,,,,,2,1,Completed,1.91,1.83,1.94,1.94,2.08,1.94,1.97,1.82,,
32,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Medvedev D.,Altmaier D.,11,52,3140,1037,6,3,6,3,,,,,,,2,0,Completed,1.17,4.75,1.19,5.22,1.22,5.5,1.18,4.88,,
32,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Bublik A.,Muller A.,45,40,1225,1311,6,4,6,4,,,,,,,2,0,Completed,1.33,3.4,1.34,3.42,1.38,3.55,1.33,3.37,,
32,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Tsitsipas S.,Darderi L.,25,56,1920,1004,6,4,3,6,7,6,,,,,2,1,Completed,1.25,3.6,1.3,3.88,1.31,4.1,1.27,3.7,,
32,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Halys Q.,Bonzi B.,48,62,1134,945,6,4,6,4,,,,,,,2,0,Completed,1.62,2.3,1.68,2.29,1.68,2.46,1.6,2.3,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Etcheverry T.,Martinez P.,63,54,935,1030,6,1,6,3,,,,,,,2,0,Completed,1.36,3.2,1.38,3.16,1.42,3.35,1.37,3.06,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Machac T.,De Jong J.,23,93,2020,660,7,5,3,6,6,3,,,,,2,1,Completed,1.4,3,1.43,3.03,1.5,3.1,1.42,2.89,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Rublev A.,Ofner S.,14,122,2920,483,6,3,6,4,,,,,,,2,0,Completed,1.45,2.6,1.49,2.8,1.51,2.92,1.46,2.7,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Cobolli F.,Fonseca J.,24,57,1970,991,5,7,7,6,7,6,,,,,2,1,Completed,2.6,1.5,2.63,1.54,2.78,1.55,2.6,1.5,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Michelsen A.,Cerundolo F.,33,18,1570,2285,2,6,7,5,6,4,,,,,2,1,Completed,1.8,1.95,1.9,1.99,1.92,2.04,1.83,1.96,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Shapovalov D.,Humbert U.,31,20,1626,2195,6,4,4,6,7,6,,,,,2,1,Completed,2.3,1.62,2.28,1.69,2.4,1.71,2.31,1.61,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Sinner J.,Hanfmann Y.,1,138,10880,428,7,5,6,3,,,,,,,2,0,Completed,1.01,13,1.02,24.07,1.03,28,1.01,18.37,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Auger-Aliassime F.,Djere L.,27,65,1775,911,6,3,6,7,6,1,,,,,2,1,Completed,1.29,3.75,1.32,3.69,1.35,3.85,1.31,3.47,,
32,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Sonego L.,Struff J.L.,46,103,1165,575,6,3,6,2,,,,,,,2,0,Completed,2.1,1.75,2.19,1.75,2.24,1.78,2.1,1.73,,
32,Halle,Halle Open,2025-06-18,ATP500,Outdoor,Grass,1st Round,3,Khachanov K.,Bergs Z.,22,49,2050,1079,7,5,6,3,,,,,,,2,0,Completed,1.5,2.6,1.53,2.66,1.56,2.76,1.48,2.65,,
32,Halle,Halle Open,2025-06-18,ATP500,Outdoor,Grass,1st Round,3,Zverev A.,Giron M.,3,43,6500,1265,6,2,6,1,,,,,,,2,0,Completed,1.12,5.5,1.14,6.7,1.17,7,1.14,5.53,,
32,Halle,Halle Open,2025-06-18,ATP500,Outdoor,Grass,2nd Round,3,Medvedev D.,Halys Q.,11,48,3140,1134,6,2,7,5,,,,,,,2,0,Completed,1.45,2.8,1.47,2.91,1.47,3.1,1.42,2.84,,
32,Halle,Halle Open,2025-06-18,ATP500,Outdoor,Grass,2nd Round,3,Michelsen A.,Tsitsipas S.,33,25,1570,1920,7,6,7,5,,,,,,,2,0,Completed,1.73,2.1,1.76,2.2,1.79,2.25,1.72,2.12,,
32,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Khachanov K.,Auger-Aliassime F.,22,27,2050,1775,6,3,1,6,6,3,,,,,2,1,Completed,2.2,1.7,2.36,1.67,2.4,1.73,2.19,1.68,,
32,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Cobolli F.,Shapovalov D.,24,31,1970,1626,7,6,4,6,7,6,,,,,2,1,Completed,2.38,1.6,2.38,1.65,2.43,1.68,2.34,1.59,,
32,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Etcheverry T.,Rublev A.,63,14,935,2920,6,3,6,7,7,6,,,,,2,1,Completed,4,1.25,4.52,1.25,4.6,1.27,4.08,1.24,,
32,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Machac T.,Marozsan F.,23,58,2020,990,6,2,6,3,,,,,,,2,0,Completed,1.8,1.95,1.86,2.05,1.91,2.08,1.81,1.98,,
32,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Zverev A.,Sonego L.,3,46,6500,1165,3,6,6,4,7,6,,,,,2,1,Completed,1.12,6.5,1.12,7.71,1.13,8,1.11,6.62,,
32,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Bublik A.,Sinner J.,45,1,1225,10880,3,6,6,3,6,4,,,,,2,1,Completed,5.5,1.14,6.53,1.16,7.2,1.16,6.04,1.13,,
32,Halle,Halle Open,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3,Medvedev D.,Michelsen A.,11,33,3140,1570,6,4,6,3,,,,,,,2,0,Completed,1.4,2.8,1.43,3.06,1.44,3.2,1.4,2.91,,
32,Halle,Halle Open,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3,Zverev A.,Cobolli F.,3,24,6500,1970,6,4,7,6,,,,,,,2,0,Completed,1.13,6,1.14,7.04,1.16,7.04,1.14,5.9,,
32,Halle,Halle Open,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3,Bublik A.,Machac T.,45,23,1225,2020,7,6,6,3,,,,,,,2,0,Completed,1.53,2.5,1.57,2.59,1.59,2.68,1.53,2.5,,
32,Halle,Halle Open,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3,Khachanov K.,Etcheverry T.,22,63,2050,935,6,3,6,2,,,,,,,2,0,Completed,1.36,3.2,1.36,3.43,1.4,3.43,1.36,3.16,,
32,Halle,Halle Open,2025-06-21,ATP500,Outdoor,Grass,Semifinals,3,Medvedev D.,Zverev A.,11,3,3140,6500,7,6,6,7,6,4,,,,,2,1,Completed,2.1,1.7,2.2,1.76,2.3,1.76,2.13,1.7,,
32,Halle,Halle Open,2025-06-21,ATP500,Outdoor,Grass,Semifinals,3,Bublik A.,Khachanov K.,45,22,1225,2050,4,6,7,6,6,4,,,,,2,1,Completed,1.67,2.25,1.61,2.48,1.67,2.56,1.58,2.36,,
32,Halle,Halle Open,2025-06-22,ATP500,Outdoor,Grass,The Final,3,Bublik A.,Medvedev D.,45,11,1225,3140,6,3,7,6,,,,,,,2,0,Completed,2.25,1.6,2.38,1.65,2.48,1.66,2.35,1.58,,
33,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Bautista Agut R.,Borges N.,51,38,1049,1400,6,7,7,5,6,4,,,,,2,1,Completed,1.67,2.2,1.74,2.2,1.74,2.3,1.67,2.18,,
33,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Evans D.,Tiafoe F.,199,13,275,2990,7,5,6,2,,,,,,,2,0,Completed,4,1.25,4.15,1.27,4.5,1.3,3.82,1.27,,
33,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Rune H.,O Connell C.,9,79,3440,772,6,3,6,4,,,,,,,2,0,Completed,1.2,4.5,1.24,4.43,1.24,4.6,1.2,4.44,,
33,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Mensik J.,Norrie C.,17,61,2322,952,7,6,1,6,6,1,,,,,2,1,Completed,1.67,2.2,1.68,2.3,1.74,2.32,1.66,2.22,,
33,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,Fearnley J.,Bolt A.,60,194,961,284,6,2,6,4,,,,,,,2,0,Completed,1.36,3,1.41,3.13,1.45,3.35,1.39,2.95,,
33,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3,McDonald M.,Monfils G.,98,42,630,1265,6,4,6,4,,,,,,,2,0,Completed,1.95,1.8,2.08,1.83,2.12,1.86,2,1.8,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Lehecka J.,De Minaur A.,30,12,1645,3085,6,4,6,2,,,,,,,2,0,Completed,3.1,1.36,3.15,1.41,3.25,1.45,2.95,1.4,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Popyrin A.,Vukic A.,21,83,2115,733,6,2,6,7,7,6,,,,,2,1,Completed,1.6,2.38,1.65,2.37,1.65,2.5,1.57,2.38,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Nakashima B.,Mpetshi G.,32,36,1600,1476,6,7,7,6,6,4,,,,,2,1,Completed,1.57,2.3,1.57,2.56,1.61,2.63,1.55,2.43,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Draper J.,Brooksby J.,6,149,4550,405,6,3,6,1,,,,,,,2,0,Completed,1.06,8,1.07,10.67,1.1,10.67,1.07,8.59,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Rinderknech A.,Shelton B.,80,10,764,3170,7,6,7,6,,,,,,,2,0,Completed,4.33,1.22,4.67,1.23,5.3,1.25,4.39,1.21,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Opelka R.,Ugo Carabelli C.,75,53,808,1036,7,6,6,4,,,,,,,2,0,Completed,1.18,5,1.2,5.2,1.22,5.5,1.17,5.04,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Alcaraz C.,Walton A.,2,86,8850,703,6,4,7,6,,,,,,,2,0,Completed,1.02,15,1.02,28.15,1.03,29,1.02,17.3,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Munar J.,Thompson J.,59,37,962,1400,7,5,,,,,,,,,1,0,Retired,3.4,1.33,3.41,1.36,3.6,1.37,3.4,1.32,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Moutet C.,Fritz T.,89,4,677,4735,6,7,7,6,7,5,,,,,2,1,Completed,5,1.14,6.13,1.16,6.4,1.17,5.77,1.14,,
33,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3,Diallo G.,Harris B.,44,113,1247,519,6,1,3,6,6,4,,,,,2,1,Completed,1.44,2.8,1.45,2.96,1.5,3.15,1.42,2.87,,
33,Queens Club,Queen's Club Championships,2025-06-18,ATP500,Outdoor,Grass,2nd Round,3,Bautista Agut R.,Mensik J.,51,17,1049,2322,3,6,6,3,7,5,,,,,2,1,Completed,2.6,1.5,2.71,1.53,2.8,1.58,2.64,1.48,,
33,Queens Club,Queen's Club Championships,2025-06-18,ATP500,Outdoor,Grass,2nd Round,3,Draper J.,Popyrin A.,6,21,4550,2115,3,6,6,2,7,6,,,,,2,1,Completed,1.13,5.5,1.15,6.41,1.16,6.8,1.14,5.55,,
33,Queens Club,Queen's Club Championships,2025-06-18,ATP500,Outdoor,Grass,2nd Round,3,Nakashima B.,Evans D.,32,199,1600,275,7,5,7,6,,,,,,,2,0,Completed,1.4,3,1.41,3.17,1.45,3.25,1.4,2.96,,
33,Queens Club,Queen's Club Championships,2025-06-18,ATP500,Outdoor,Grass,2nd Round,3,Rune H.,McDonald M.,9,98,3440,630,2,6,6,1,6,1,,,,,2,1,Completed,1.36,3,1.39,3.3,1.43,3.3,1.37,3.08,,
33,Queens Club,Queen's Club Championships,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Lehecka J.,Diallo G.,30,44,1645,1247,6,4,6,2,,,,,,,2,0,Completed,1.57,2.4,1.56,2.61,1.62,2.61,1.56,2.42,,
33,Queens Club,Queen's Club Championships,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Fearnley J.,Moutet C.,60,89,961,677,6,3,2,6,6,2,,,,,2,1,Completed,1.57,2.4,1.62,2.47,1.63,2.52,1.56,2.42,,
33,Queens Club,Queen's Club Championships,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Alcaraz C.,Munar J.,2,59,8850,962,6,4,6,7,7,5,,,,,2,1,Completed,1.03,13,1.04,19.07,1.04,21,1.03,15.2,,
33,Queens Club,Queen's Club Championships,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3,Rinderknech A.,Opelka R.,80,75,764,808,7,5,7,6,,,,,,,2,0,Completed,2.1,1.7,2.13,1.8,2.13,1.87,2.09,1.74,,
33,Queens Club,Queen's Club Championships,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3,Lehecka J.,Fearnley J.,30,60,1645,961,7,5,6,2,,,,,,,2,0,Completed,1.5,2.6,1.52,2.74,1.54,2.84,1.48,2.65,,
33,Queens Club,Queen's Club Championships,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3,Draper J.,Nakashima B.,6,32,4550,1600,6,4,5,7,6,4,,,,,2,1,Completed,1.2,4.33,1.21,5.08,1.22,5.3,1.2,4.54,,
33,Queens Club,Queen's Club Championships,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3,Alcaraz C.,Rinderknech A.,2,80,8850,764,7,5,6,4,,,,,,,2,0,Completed,1.12,6.5,1.11,7.78,1.13,8.5,1.09,7.51,,
33,Queens Club,Queen's Club Championships,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3,Bautista Agut R.,Rune H.,51,9,1049,3440,7,6,6,7,6,2,,,,,2,1,Completed,3.4,1.33,3.62,1.34,3.65,1.37,3.42,1.32,,
33,Queens Club,Queen's Club Championships,2025-06-21,ATP500,Outdoor,Grass,Semifinals,3,Lehecka J.,Draper J.,30,6,1645,4550,6,4,4,6,7,5,,,,,2,1,Completed,2.63,1.45,2.74,1.52,2.92,1.52,2.69,1.47,,
33,Queens Club,Queen's Club Championships,2025-06-21,ATP500,Outdoor,Grass,Semifinals,3,Alcaraz C.,Bautista Agut R.,2,51,8850,1049,6,4,6,4,,,,,,,2,0,Completed,1.1,7,1.12,7.95,1.12,9.4,1.1,7.07,,
